GENDER_ENC,PARTNER_ENC,DEPENDENTS_ENC,PHONESERVICE_ENC,PAPERLESS_ENC,ML_NO,ML_YES,IS_DSL,IS_FIBER,OS_NO,OS_YES,OB_NO,OB_YES,DP_NO,DP_YES,TS_NO,TS_YES,STV_NO,STV_YES,SM_NO,SM_YES,CONTRACT_ONE_YEAR,CONTRACT_TWO_YEAR,PM_MAILED,PM_BANK_TRANSFER,PM_CREDIT_CARD,BUCKET_0_12,BUCKET_13_24,BUCKET_25_48,BUCKET_49_60,AVG_MONTHLY_CHARGE,CLV_ESTIMATE,HIGH_MONTHLY_CHARGE,HAS_LONG_TENURE,TENURE_ZSCORE,MONTHLYCHARGES_ZSCORE,TOTALCHARGES_ZSCORE,CHURN_ENC
0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,53.391176471,1706.8,0,0,0.06433014028,-0.4852164084,-0.2064612465,0
1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,61.295,622.5,0,0,-0.9134553991,-0.08469754713,-0.7368852761,0
0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,56.796428571,779.8,0,0,-0.7504911425,-0.3024069696,-0.6565066358,0
0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,94.339130435,2071.15,1,0,-0.3838215653,0.8393210705,-0.05007141115,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,20.704255319,923.55,0,0,0.5939639741,-1.500639745,-0.5780029088,0
1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,92.091666667,2142,1,0,-0.3430805011,0.8127306067,-0.03224870495,0
1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,99.056122449,4853.45,1,0,0.6754461024,1.138463789,1.133969487,1
1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,52.795,1080,0,0,-0.5060447577,-0.3589117053,-0.5414751843,0
0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,72.275,139.5,0,0,-1.239383912,0.1645880512,-0.9435227905,1
0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,45.55,98.1,0,0,-1.239383912,-0.5234402001,-0.9671025837,1
1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,59.311363636,1248.5,0,0,-0.4245626294,-0.2675069859,-0.4316493747,0
1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,101.857142857,686.35,1,0,-1.035678592,1.105225709,-0.6927476089,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,21.1,21.1,0,0,-1.280124976,-1.45244453,-0.9979835103,0
0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,94.589830508,5702.35,1,0,1.082856744,1.058692397,1.454712025,0
0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,25.825862069,1421,0,0,1.04211568,-1.339435059,-0.3464841907,0
0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,110.425609756,4694.5,1,0,0.3495175893,1.651992121,0.9900202539,1
0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,77.802542373,4672.8,0,0,1.082856744,0.478687905,1.017768972,0
0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,66.733333333,208.65,0,0,-1.198642848,0.1579404352,-0.9189724539,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,19.2015625,641.6,0,0,-0.017151988,-1.487344514,-0.736223542,0
1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,99.236956522,4547.1,1,0,0.55322291,1.131816173,1.00654155,0
1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,85.575,161.9,1,0,-1.239383912,0.5368545446,-0.9317880384,1
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,19.469230769,1019.2,0,0,0.7976692948,-1.502301649,-0.5606654743,0
0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,72.334615385,965.9,0,0,-0.7912322067,0.3158213141,-0.5924507709,1
0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,95.245454545,986.7,1,0,-0.872714335,0.8276877426,-0.5450926642,1
1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,86.45,2804.8,1,0,-0.017151988,0.7595496791,0.2131223145,0
1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,95.438235294,1707.65,1,0,-0.6282679501,1.1849971,-0.2915381992,1
0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,70.584375,1196,0,0,-0.6690090143,0.33077845,-0.5090722692,0
0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,111.390196078,5479.95,1,0,0.7569282307,1.417663659,1.49887175,0
1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,77.375862069,2185.15,0,0,-0.1393751804,0.3507212979,-0.01738174458,0
1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,64.617857143,4546.5,0,1,1.531008449,0.005045268252,0.9881673983,0
0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,100.84084507,7131.95,1,1,1.571749513,1.1849971,2.151253382,0
1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,69.267073171,2808.5,0,0,0.3495175893,0.1230404514,0.2455693452,0
1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,80.55,80.55,1,0,-1.280124976,0.5235593127,-0.9717567805,0
0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,82.871428571,568.75,1,0,-1.035678592,0.5468259685,-0.7513772538,0
1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,87.144,2260,1,0,-0.302339437,0.8509543985,-0.04618923752,1
1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,90.12761194,5999.85,1,1,1.408785257,0.8227020307,1.656651228,0
1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,51.88,278.5,0,0,-1.11716072,-0.3024069696,-0.8928560131,0
1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.61,372,0,0,-0.7097500784,-1.329463635,-0.864291156,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.8825,400,0,0,-0.5060447577,-1.489006418,-0.8230430613,0
1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,56.05,168.45,0,0,-1.198642848,-0.2874498337,-0.9331115067,1
1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,104.40462963,5680.8,1,0,0.8791514231,1.342877979,1.479879981,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,19.985714286,821.1,0,0,0.3902586534,-1.503963553,-0.6369854786,0
0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,85.455555556,717.75,0,0,-0.9541964632,0.4969688489,-0.667998752,0
0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,99.253968254,6139.35,1,1,1.245821,1.085282861,1.751257152,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,23.794202899,1673.25,0,1,1.490267385,-1.347744579,-0.2830018288,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24.319565217,1697.4,0,1,1.490267385,-1.336111251,-0.2670099204,0
1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,51.4625,2006,0,0,0.3087765251,-0.4868783124,-0.09917208441,0
1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,40.408333333,2376,0,0,1.123597808,-0.837540054,0.06229104599,0
0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,96.8,377.6,1,0,-1.157901784,0.9839067176,-0.8364762643,1
0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,88.640140845,6379.35,1,1,1.571749513,0.8326734546,1.769101916,0
0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,76.747297297,2921.15,0,0,0.1865533327,0.4703783851,0.2454369984,1
1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,98.309375,3163.2,1,0,-0.017151988,1.131816173,0.3805410522,0
1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,56.428205128,2100.15,0,0,0.268035461,-0.3638974172,-0.03643968784,0
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24.063157895,921.5,0,0,0.2272943968,-1.347744579,-0.6038987716,0
1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,88.033653846,4651.4,1,0,0.7976692948,0.8193782227,1.012210405,0
0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,104.114583333,5052,1,0,0.6347050382,1.344539883,1.197385676,0
1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,59.211428571,4165,0,1,1.531008449,-0.1761022665,0.8212118745,0
1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,74.6775,1411,0,0,-0.5060447577,0.191178515,-0.3484032197,0
0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,83.582,4125,1,0,0.7161871665,0.5883735683,0.8363435285,0
0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,47.028947368,852.15,0,0,-0.5467858218,-0.6630401352,-0.6130968761,1
1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,64.44,1540,0,0,-0.302339437,-0.106302299,-0.2965894365,0
1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,49.420833333,588.6,0,0,-0.8319732708,-0.5234402001,-0.7456642824,0
1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,109.866666667,4120.35,1,0,0.268035461,1.357835115,0.8829737277,1
1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,77.792857143,522.55,0,0,-1.035678592,0.327454642,-0.7670603529,1
0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,66.686956522,1523.75,0,0,-0.3838215653,0.04825477196,-0.3306466869,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.622222222,523.8,0,0,-0.2208573087,-1.508949265,-0.7735674053,0
1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,82.246808511,4044.35,1,0,0.5939639741,0.7063687515,0.6980410931,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,19.836538462,497.9,0,0,-0.2615983728,-1.517258785,-0.7797656484,0
0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,67.214285714,905.8,0,0,-0.7504911425,-0.003264251691,-0.5921640195,1
0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,103.059090909,1144.55,1,0,-0.872714335,1.304654187,-0.5071752979,1
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,24.175,38.5,0,0,-1.239383912,-1.513934977,-0.9859620068,0
0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,79.617307692,2130.7,1,0,-0.2615983728,0.5700926244,-0.09407673153,0
0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,115.749305556,8254.8,1,1,1.612490578,1.656977833,2.669280926,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19.194444444,1260,0,1,1.245821,-1.489006418,-0.4738238972,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19.665492958,1405.8,0,1,1.571749513,-1.495654033,-0.3913277077,0
1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,65.759090909,716.65,0,0,-0.872714335,0.01169288421,-0.6881816433,0
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,16.332142857,275.1,0,0,-0.7504911425,-1.500639745,-0.906421563,0
0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,89.365384615,1156.35,1,0,-0.7912322067,0.8027591828,-0.4947788117,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16.391666667,121.2,0,0,-1.076419656,-1.482358802,-0.9639042021,0
1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,70.481818182,827.2,0,0,-0.872714335,0.3457355859,-0.6652635842,0
1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,59.702777778,1022.4,0,0,-0.587526886,-0.2658450819,-0.5332035075,0
1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,35.55,35.55,0,0,-1.280124976,-0.9721542771,-0.9916088048,1
0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,72.646875,2416,0,0,-0.017151988,0.3557070099,0.01826366781,0
1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,36.986206897,1032.4,0,0,-0.1393751804,-0.9704923731,-0.5341078775,0
0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,56.833333333,180.75,0,0,-1.198642848,-0.1511737067,-0.9320747899,0
0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,98.45,190.3,1,0,-1.239383912,1.008835277,-0.920428269,1
1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,89.45,1256.45,1,0,-0.7912322067,1.058692397,-0.49429354,1
0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,40.923170732,1654.35,0,0,0.3495175893,-0.8126114942,-0.2670981516,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.85,18.85,0,0,-1.280124976,-1.527230209,-0.9989761115,0
1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,52.914285714,383.95,0,0,-1.035678592,-0.3306593375,-0.8438876867,0
0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,65.588461538,3343.6,0,0,0.7976692948,-0.0165594836,0.4973150703,0
0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,25.306666667,1109.25,0,0,0.5124818458,-1.334449347,-0.5049033441,0
1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,75.203571429,5327,0,1,1.531008449,0.3756498577,1.315064064,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,18.975471698,991.1,0,0,0.8384103589,-1.532215921,-0.5636212202,0
0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,95.750806452,6072.9,1,1,1.205079936,1.101901901,1.611653306,0
0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,91.265,5646,1,0,1.123597808,0.9739352936,1.408434751,0
0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,74.683333333,241.2,1,0,-1.198642848,0.5185736007,-0.9084508811,1
0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,101.132608696,2187.3,1,0,-0.3838215653,1.007173373,0.01885922854,0
1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,31.35,31.35,0,0,-1.280124976,-1.111754212,-0.9934616604,1
0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,74.5,4847.45,0,1,1.408785257,0.2510070586,1.194738739,0
0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,87.7,1077,1,0,-0.8319732708,0.8293496466,-0.5430192306,1
0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,82.129577465,5871.7,1,1,1.571749513,0.5950211842,1.565177511,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,20.432,497.5,0,0,-0.302339437,-1.492330226,-0.7819493711,0
0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,56.79,269,0,0,-1.11716072,-0.3655593212,-0.882025631,0
1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,49.823076923,1340.3,0,0,-0.2615983728,-0.4403450007,-0.4358182997,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,19.65,19.65,0,0,-1.280124976,-1.500639745,-0.9986231867,0
1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,43.023571429,3083.5,0,1,1.531008449,-0.689630599,0.3213158466,0
1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,112.404861111,8208,1,1,1.612490578,1.635373081,2.563050538,0
1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,93.504166667,5664,1,0,1.123597808,0.9839067176,1.467704072,1
0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,100.5515625,3212.8,1,0,-0.017151988,1.183335196,0.4121940019,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.85,19.85,0,0,-1.280124976,-1.49399213,-0.9985349554,1
0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,55.228571429,759.5,0,0,-0.7504911425,-0.3506021853,-0.666190012,0
0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,79.180769231,1040,0,0,-0.7912322067,0.5052783688,-0.5531878786,0
0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,111.575,659.4,1,0,-1.076419656,1.499096954,-0.7119599568,1
0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,78.126086957,3643.2,0,0,0.55322291,0.478687905,0.5781348667,0
1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,103.596666667,1520.25,1,0,-0.7097500784,1.214911372,-0.3217573916,1
1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,91.93372093,4054.9,1,0,0.4309997175,0.9805829096,0.7366643091,0
1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,50.542307692,1942.2,0,0,0.268035461,-0.4985116403,-0.1377070692,0
1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,58.864285714,1261.05,0,0,-0.4653036935,-0.1578213226,-0.4619567983,1
1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,56.070175439,3063.75,0,0,1.001374616,-0.3672212252,0.4026429725,0
0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,91.928301887,4952.85,1,0,0.8384103589,0.9523305418,1.142108817,0
1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,83.361111111,1582.2,1,0,-0.587526886,0.767859199,-0.3453371849,0
0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,60.15,60.15,0,0,-1.280124976,-0.1544975147,-0.9807563649,1
0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,59.978448276,3540.9,0,0,1.04211568,-0.1245832429,0.5273798581,0
0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,104.416197183,7387.55,1,1,1.571749513,1.304654187,2.263240857,0
0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,100.914285714,3473.75,1,0,0.1050712044,1.145111404,0.5508714201,0
1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,85.583333333,257.1,1,0,-1.198642848,0.6947354235,-0.8940250768,0
1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,102.296052632,3984.3,1,0,0.2272943968,1.331244651,0.7075921225,0
1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,71.147142857,2420.25,0,0,0.1050712044,0.1446452033,0.09125294356,0
1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,84.778571429,633.15,1,0,-1.035678592,0.8526163025,-0.7454878199,1
0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,74.687234043,3499.15,0,0,0.5939639741,0.3208070261,0.5412983329,0
0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,54.675,706.3,0,0,-0.7504911425,-0.4769068885,-0.6696089718,0
0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,62.9675,1200,0,0,-0.5060447577,-0.1594832266,-0.4517219769,0
1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,83.914393939,5626.5,1,1,1.368044193,0.6797782876,1.435984949,0
1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,22.723333333,291.75,0,0,-0.7097500784,-1.507287361,-0.8569238493,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,20.105952381,871.5,0,0,0.3902586534,-1.464077858,-0.6347576403,0
0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,79.35,1341.3,0,0,-0.6282679501,0.4687164811,-0.4121943909,0
1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,102.108108108,3866.5,1,0,0.1865533327,1.319611323,0.6593958192,0
0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,50.970833333,592.8,0,0,-0.8319732708,-0.5118068722,-0.737458779,0
1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,91.848113208,4995.25,1,0,0.8384103589,0.9789210056,1.140233904,1
